2013-03-01,USD,1.240000
2013-03-01,EUR,1.612000
2013-03-01,GBP,1.864230
2013-03-01,JPY,0.013374
2013-03-01,CHF,1.316456
2013-03-01,CNY,0.199239
2013-03-01,HKD,0.159875
2013-03-01,MYR,0.400378
2013-03-01,ZAR,0.136504
2013-03-04,USD,1.246406
2013-03-04,EUR,1.621200
2013-03-04,GBP,1.876389
2013-03-04,JPY,0.013325
2013-03-04,CHF,1.322781
2013-03-04,CNY,0.200200
2013-03-04,HKD,0.160709
2013-03-04,MYR,0.401158
2013-03-04,ZAR,0.137155
2013-03-05,USD,1.246279
2013-03-05,EUR,1.624400
2013-03-05,GBP,1.889277
2013-03-05,JPY,0.013375
2013-03-05,CHF,1.323125
2013-03-05,CNY,0.200382
2013-03-05,HKD,0.160679
2013-03-05,MYR,0.401682
2013-03-05,ZAR,0.137412
2013-03-06,USD,1.246183
2013-03-06,EUR,1.624400
2013-03-06,GBP,1.879223
2013-03-06,JPY,0.013331
2013-03-06,CHF,1.320543
2013-03-06,CNY,0.200380
2013-03-06,HKD,0.160674
2013-03-06,MYR,0.401116
2013-03-06,ZAR,0.137684
2013-03-07,USD,1.247425
2013-03-07,EUR,1.622900
2013-03-07,GBP,1.876185
2013-03-07,JPY,0.013216
2013-03-07,CHF,1.317503
2013-03-07,CNY,0.200541
2013-03-07,HKD,0.160811
2013-03-07,MYR,0.401410
2013-03-07,ZAR,0.135990
2013-03-08,USD,1.246524
2013-03-08,EUR,1.631700
2013-03-08,GBP,1.873364
2013-03-08,JPY,0.013002
2013-03-08,CHF,1.320680
2013-03-08,CNY,0.200423
2013-03-08,HKD,0.160719
2013-03-08,MYR,0.401323
2013-03-08,ZAR,0.137122
2013-03-11,USD,1.249500
2013-03-11,EUR,1.623600
2013-03-11,GBP,1.859048
2013-03-11,JPY,0.012998
2013-03-11,CHF,1.313592
2013-03-11,CNY,0.200933
2013-03-11,HKD,0.161076
2013-03-11,MYR,0.401742
2013-03-11,ZAR,0.136448
2013-03-12,USD,1.246304
2013-03-12,EUR,1.626800
2013-03-12,GBP,1.856442
2013-03-12,JPY,0.012988
2013-03-12,CHF,1.317887
2013-03-12,CNY,0.200491
2013-03-12,HKD,0.160670
2013-03-12,MYR,0.400867
2013-03-12,ZAR,0.136440
2013-03-13,USD,1.248132
2013-03-13,EUR,1.620200
2013-03-13,GBP,1.867020
2013-03-13,JPY,0.013004
2013-03-13,CHF,1.315204
2013-03-13,CNY,0.200850
2013-03-13,HKD,0.160902
2013-03-13,MYR,0.401586
